type,minute,extra,player,club,action,game_id
Cards,40,,{'href': '/gustavo-gomez/profil/spieler/215390'},"{'name': 'Sociedade Esportiva Palmeiras', 'href': '/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023'}","{'result': None, 'description': '2. Yellow card', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316273
Cards,43,,{'href': '/igor-vinicius/profil/spieler/552240'},"{'name': 'São Paulo Futebol Clube', 'href': '/fc-sao-paulo/startseite/verein/585/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Dissent', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316273
Cards,45,,{'href': '/endrick/profil/spieler/971570'},"{'name': 'Sociedade Esportiva Palmeiras', 'href': '/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316273
Cards,59,,{'href': '/jonathan-calleri/profil/spieler/284727'},"{'name': 'São Paulo Futebol Clube', 'href': '/fc-sao-paulo/startseite/verein/585/saison_id/2023'}","{'result': None, 'description': '1. Yellow card', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316273
Cards,59,,{'href': '/murilo/profil/spieler/458710'},"{'name': 'Sociedade Esportiva Palmeiras', 'href': '/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023'}","{'result': None, 'description': '2. Yellow card', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316273
Cards,69,,{'href': '/michel-araujo/profil/spieler/482144'},"{'name': 'São Paulo Futebol Clube', 'href': '/fc-sao-paulo/startseite/verein/585/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316273
Goals,50,,{'href': '/derek/profil/spieler/719251'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': '0:1', 'description': ', Left-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/ronaldo/leistungsdatendetails/spieler/387925/saison/2023/wettbewerb/BRA1'}}",4316267
Goals,55,,{'href': '/rafael-borre/profil/spieler/323831'},"{'name': 'Sport Club Internacional', 'href': '/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023'}","{'result': '1:1', 'description': ', Header, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/wesley/leistungsdatendetails/spieler/674732/saison/2023/wettbewerb/BRA1'}}",4316267
Substitutions,46,,{'href': '/emiliano-rodriguez/profil/spieler/982198'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/derek/profil/spieler/719251'}, 'player_assist': {'href': None}}",4316267
Substitutions,64,,{'href': '/bruno-henrique/profil/spieler/277335'},"{'name': 'Sport Club Internacional', 'href': '/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/gustavo-prado/profil/spieler/1095552'}, 'player_assist': {'href': None}}",4316267
Substitutions,64,,{'href': '/lucca/profil/spieler/982549'},"{'name': 'Sport Club Internacional', 'href': '/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/lucas-alario/profil/spieler/193782'}, 'player_assist': {'href': None}}",4316267
Substitutions,80,,{'href': '/fabricio-bustos/profil/spieler/275381'},"{'name': 'Sport Club Internacional', 'href': '/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/matheus-dias/profil/spieler/815384'}, 'player_assist': {'href': None}}",4316267
Substitutions,80,,{'href': '/thiago-maia/profil/spieler/294873'},"{'name': 'Sport Club Internacional', 'href': '/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/fernando/profil/spieler/51174'}, 'player_assist': {'href': None}}",4316267
Substitutions,90,,{'href': '/maguinho/profil/spieler/350766'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/maxtm/profil/spieler/1226150'}, 'player_assist': {'href': None}}",4316267
Substitutions,90,,{'href': '/luiz-fernando/profil/spieler/372013'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/alejo-cruz/profil/spieler/868491'}, 'player_assist': {'href': None}}",4316267
Cards,60,,{'href': '/ronaldo/profil/spieler/387925'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Time wasting', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316267
Cards,85,,{'href': '/roni/profil/spieler/725049'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Time wasting', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316267
Cards,88,,{'href': '/rhaldney/profil/spieler/638269'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': '3. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316267
Cards,90,5.0,{'href': '/derek/profil/spieler/719251'},"{'name': 'Atlético Clube Goianiense', 'href': '/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316267
Goals,8,,{'href': '/erick-farias/profil/spieler/535037'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': '1:0', 'description': ', Left-footed shot, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/lucas-barbosa/leistungsdatendetails/spieler/816144/saison/2023/wettbewerb/BRA1'}}",4316276
Goals,73,,{'href': '/nikao/profil/spieler/149572'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': '1:1', 'description': ', Tap-in, 1. Goal of the Season Assist: , Cross, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/lucas-esquivel/leistungsdatendetails/spieler/829969/saison/2023/wettbewerb/BRA1'}}",4316276
Substitutions,46,,{'href': '/felipinho/profil/spieler/1115489'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/julimar/profil/spieler/593205'}, 'player_assist': {'href': None}}",4316276
Substitutions,62,,{'href': '/marcelinho/profil/spieler/813120'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': None, 'description': ', Injury', 'player_in': {'href': '/kleiton/profil/spieler/658665'}, 'player_assist': {'href': None}}",4316276
Substitutions,63,,{'href': '/christian/profil/spieler/658678'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/nikao/profil/spieler/149572'}, 'player_assist': {'href': None}}",4316276
Substitutions,68,,{'href': '/leonardo-godoy/profil/spieler/369556'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/madson/profil/spieler/177845'}, 'player_assist': {'href': None}}",4316276
Substitutions,68,,{'href': '/tomas-cuello/profil/spieler/503052'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/bruno-zapelli/profil/spieler/711600'}, 'player_assist': {'href': None}}",4316276
Substitutions,74,,{'href': '/erick-farias/profil/spieler/535037'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/rildo/profil/spieler/800177'}, 'player_assist': {'href': None}}",4316276
Substitutions,74,,{'href': '/lucas-barbosa/profil/spieler/816144'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/werik-popo/profil/spieler/902507'}, 'player_assist': {'href': None}}",4316276
Substitutions,81,,{'href': '/nene/profil/spieler/29091'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/mandaca/profil/spieler/892091'}, 'player_assist': {'href': None}}",4316276
Substitutions,81,,{'href': '/pablo/profil/spieler/148765'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/gonzalo-mastriani/profil/spieler/195882'}, 'player_assist': {'href': None}}",4316276
Cards,49,,{'href': '/caique-goncalves/profil/spieler/555310'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': None, 'description': '3. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316276
Cards,63,,{'href': '/lucas-barbosa/profil/spieler/816144'},"{'name': 'Esporte Clube Juventude', 'href': '/esporte-clube-juventude/startseite/verein/10492/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316276
Cards,76,,{'href': '/julimar/profil/spieler/593205'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316276
Cards,90,3.0,{'href': '/bento/profil/spieler/691906'},"{'name': 'Club Athletico Paranaense', 'href': '/club-athletico-paranaense/startseite/verein/679/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Dissent', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316276
Goals,40,,{'href': '/wesley/profil/spieler/1007378'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': '1:0', 'description': ', Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/gustavo-silva/leistungsdatendetails/spieler/636314/saison/2023/wettbewerb/BRA1'}}",4316272
Goals,45,2.0,{'href': '/wesley/profil/spieler/1007378'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': '2:0', 'description': ', Solo run, 2. Goal of the Season Assist: , Pass, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/hugo/leistungsdatendetails/spieler/730708/saison/2023/wettbewerb/BRA1'}}",4316272
Goals,47,,{'href': '/caca/profil/spieler/603122'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': '3:0', 'description': ', Header, 1. Goal of the Season Assist: , Free kick, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/rodrigo-garro/leistungsdatendetails/spieler/565009/saison/2023/wettbewerb/BRA1'}}",4316272
Substitutions,8,,{'href': '/pedro-henrique/profil/spieler/213368'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': ', Injury', 'player_in': {'href': '/gustavo-silva/profil/spieler/636314'}, 'player_assist': {'href': None}}",4316272
Substitutions,46,,{'href': '/felipe-melo/profil/spieler/35537'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/felipe-andrade/profil/spieler/884070'}, 'player_assist': {'href': None}}",4316272
Substitutions,46,,{'href': '/guga/profil/spieler/592344'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/douglas-costa/profil/spieler/75615'}, 'player_assist': {'href': None}}",4316272
Substitutions,60,,{'href': '/ganso/profil/spieler/67920'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/renato-augusto/profil/spieler/53058'}, 'player_assist': {'href': None}}",4316272
Substitutions,69,,{'href': '/german-cano/profil/spieler/54590'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/david-terans/profil/spieler/261309'}, 'player_assist': {'href': None}}",4316272
Substitutions,73,,{'href': '/gustavo-silva/profil/spieler/636314'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/matheus-franca/profil/spieler/594226'}, 'player_assist': {'href': None}}",4316272
Substitutions,73,,{'href': '/hugo/profil/spieler/730708'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/paulinho/profil/spieler/57229'}, 'player_assist': {'href': None}}",4316272
Substitutions,73,,{'href': '/raniele/profil/spieler/546530'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/matheus-bidu/profil/spieler/670021'}, 'player_assist': {'href': None}}",4316272
Substitutions,85,,{'href': '/marcelo/profil/spieler/44501'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/diogo-barbosa/profil/spieler/167724'}, 'player_assist': {'href': None}}",4316272
Substitutions,90,2.0,{'href': '/breno-bidon/profil/spieler/1029227'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/biro/profil/spieler/743590'}, 'player_assist': {'href': None}}",4316272
Cards,30,,{'href': '/guga/profil/spieler/592344'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316272
Cards,36,,{'href': '/marquinhos/profil/spieler/668268'},"{'name': 'Fluminense Football Club', 'href': '/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Mass confrontation', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316272
Cards,36,,{'href': '/wesley/profil/spieler/1007378'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Mass confrontation', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316272
Cards,39,,{'href': '/rodrigo-garro/profil/spieler/565009'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316272
Cards,42,,{'href': '/gustavo-silva/profil/spieler/636314'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316272
Cards,44,,{'href': '/breno-bidon/profil/spieler/1029227'},"{'name': 'Sport Club Corinthians Paulista', 'href': '/corinthians-sao-paulo/startseite/verein/199/saison_id/2023'}","{'result': None, 'description': '1. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316272
Goals,9,,{'href': '/kervin-andrade/profil/spieler/896338'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': '1:0', 'description': ', Right-footed shot, 1. Goal of the Season Assist: , Pass, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/breno-lopes/leistungsdatendetails/spieler/542598/saison/2023/wettbewerb/BRA1'}}",4316274
Goals,40,,{'href': '/eduardo-sasha/profil/spieler/162883'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': '1:1', 'description': ', Header, 2. Goal of the Season Assist: , Header, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/nathan-mendes/leistungsdatendetails/spieler/887801/saison/2023/wettbewerb/BRA1'}}",4316274
Substitutions,46,,{'href': '/juninho-capixaba/profil/spieler/406676'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/eduardo-santos/profil/spieler/564546'}, 'player_assist': {'href': None}}",4316274
Substitutions,59,,{'href': '/felipe-jonatan/profil/spieler/587786'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/bruno-pacheco/profil/spieler/435163'}, 'player_assist': {'href': None}}",4316274
Substitutions,59,,{'href': '/breno-lopes/profil/spieler/542598'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/moises/profil/spieler/788361'}, 'player_assist': {'href': None}}",4316274
Substitutions,64,,{'href': '/jadsom/profil/spieler/612162'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/lincoln/profil/spieler/351738'}, 'player_assist': {'href': None}}",4316274
Substitutions,70,,{'href': '/lucas-sasha/profil/spieler/121986'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': None, 'description': ', Injury', 'player_in': {'href': '/hercules/profil/spieler/982617'}, 'player_assist': {'href': None}}",4316274
Substitutions,71,,{'href': '/kervin-andrade/profil/spieler/896338'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/imanol-machuca/profil/spieler/829968'}, 'player_assist': {'href': None}}",4316274
Substitutions,76,,{'href': '/vitinho/profil/spieler/670965'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/ignacio-laquintana/profil/spieler/577407'}, 'player_assist': {'href': None}}",4316274
Substitutions,76,,{'href': '/eduardo-sasha/profil/spieler/162883'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/thiago-borbas/profil/spieler/743951'}, 'player_assist': {'href': None}}",4316274
Substitutions,77,,{'href': '/eric-ramires/profil/spieler/614328'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/lucas-cunha/profil/spieler/355496'}, 'player_assist': {'href': None}}",4316274
Substitutions,84,,{'href': '/marinho/profil/spieler/74758'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': None, 'description': ', Injury', 'player_in': {'href': '/pikachu/profil/spieler/265660'}, 'player_assist': {'href': None}}",4316274
Cards,16,,{'href': '/juninho-capixaba/profil/spieler/406676'},"{'name': 'Red Bull Bragantino', 'href': '/red-bull-bragantino/startseite/verein/8793/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316274
Cards,58,,{'href': '/pedro-augusto/profil/spieler/594105'},"{'name': 'Fortaleza Esporte Clube', 'href': '/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Dissent', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316274
Goals,50,,{'href': '/matheus-pereira/profil/spieler/225984'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': '1:0', 'description': ', Left-footed shot, 1. Goal of the Season', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316268
Goals,52,,{'href': '/lucas-silva/profil/spieler/218118'},"{'name': 'Esporte Clube Vitória', 'href': '/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023'}","{'result': '1:1', 'description': ', Own-goal', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316268
Goals,58,,{'href': '/rafa-silva/profil/spieler/213619'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': '2:1', 'description': ', Left-footed shot, 2. Goal of the Season Assist: , Cross, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/alvaro-barreal/leistungsdatendetails/spieler/613873/saison/2023/wettbewerb/BRA1'}}",4316268
Goals,75,,{'href': '/arthur-gomes/profil/spieler/401534'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': '3:1', 'description': ', Right-footed shot, 1. Goal of the Season Assist: , Pass, 2. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/alvaro-barreal/leistungsdatendetails/spieler/613873/saison/2023/wettbewerb/BRA1'}}",4316268
Substitutions,46,,{'href': '/jose-cifuentes/profil/spieler/450211'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/alvaro-barreal/profil/spieler/613873'}, 'player_assist': {'href': None}}",4316268
Substitutions,62,,{'href': '/luan-santos/profil/spieler/574904'},"{'name': 'Esporte Clube Vitória', 'href': '/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/leo-naldi/profil/spieler/859135'}, 'player_assist': {'href': None}}",4316268
Substitutions,62,,{'href': '/mateus-goncalves/profil/spieler/352890'},"{'name': 'Esporte Clube Vitória', 'href': '/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/jean-mota/profil/spieler/215212'}, 'player_assist': {'href': None}}",4316268
Substitutions,62,,{'href': '/osvaldo/profil/spieler/76191'},"{'name': 'Esporte Clube Vitória', 'href': '/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/janderson/profil/spieler/976561'}, 'player_assist': {'href': None}}",4316268
Substitutions,68,,{'href': '/lucas-silva/profil/spieler/218118'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/mateus-vital/profil/spieler/408958'}, 'player_assist': {'href': None}}",4316268
Substitutions,74,,{'href': '/alerrandro/profil/spieler/371996'},"{'name': 'Esporte Clube Vitória', 'href': '/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/leo-gamalho/profil/spieler/143817'}, 'player_assist': {'href': None}}",4316268
Substitutions,82,,{'href': '/arthur-gomes/profil/spieler/401534'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/joao-pedro/profil/spieler/987503'}, 'player_assist': {'href': None}}",4316268
Substitutions,82,,{'href': '/rafa-silva/profil/spieler/213619'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/rafael-elias/profil/spieler/587328'}, 'player_assist': {'href': None}}",4316268
Substitutions,84,,{'href': '/matheuzinho/profil/spieler/365368'},"{'name': 'Esporte Clube Vitória', 'href': '/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/daniel-jr/profil/spieler/746358'}, 'player_assist': {'href': None}}",4316268
Substitutions,90,,{'href': '/matheus-pereira/profil/spieler/225984'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/neris/profil/spieler/349513'}, 'player_assist': {'href': None}}",4316268
Cards,78,,{'href': '/ze-ivaldo/profil/spieler/484848'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316268
Cards,90,1.0,{'href': '/rafael-elias/profil/spieler/587328'},"{'name': 'Cruzeiro Esporte Clube', 'href': '/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023'}","{'result': None, 'description': '2. Yellow card  , Foul', 'player_in': {'href': None}, 'player_assist': {'href': None}}",4316268
Goals,17,,{'href': '/everaldo/profil/spieler/205041'},"{'name': 'Esporte Clube Bahia', 'href': '/esporte-clube-bahia/startseite/verein/10010/saison_id/2023'}","{'result': '1:0', 'description': ', Left-footed shot, 2. Goal of the Season Assist: , Pass, 1. Assist of the Season', 'player_in': {'href': None}, 'player_assist': {'href': '/everton-ribeiro/leistungsdatendetails/spieler/52896/saison/2023/wettbewerb/BRA1'}}",4316269
Substitutions,46,,{'href': '/du-queiroz/profil/spieler/906774'},"{'name': 'Grêmio Foot-Ball Porto Alegrense', 'href': '/gremio-porto-alegre/startseite/verein/210/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/franco-cristaldo/profil/spieler/332259'}, 'player_assist': {'href': None}}",4316269
Substitutions,46,,{'href': '/edenilson/profil/spieler/169052'},"{'name': 'Grêmio Foot-Ball Porto Alegrense', 'href': '/gremio-porto-alegre/startseite/verein/210/saison_id/2023'}","{'result': None, 'description': ', Tactical', 'player_in': {'href': '/gustavo-nunes/profil/spieler/1086375'}, 'player_assist': {'href': None}}",4316269
